Rep	Year	RepSeason	Species	IndID	Status	Natal_X	Natal_Y	X	Y	Sex	ProbViable	DistMoved
0	150	0	0	1273772	0	10	73	10	73	1	0.895273	0
0	150	0	0	1273769	0	10	73	10	73	1	0.882638	0
0	150	0	0	1273775	0	10	73	10	73	1	0.885307	0
0	150	0	0	1273770	0	10	73	10	73	0	0.900416	0
0	150	0	0	1271204	5	12	70	10	73	0	0.911978	360.555
0	150	0	0	1273337	4	5	76	10	73	0	0.884054	583.095
0	150	0	0	1274338	5	6	70	10	73	1	0.90488	500
0	150	0	0	1277661	5	9	74	10	73	1	0.918638	141.421
0	150	0	0	1273805	0	8	86	8	86	1	0.89426	0
0	150	0	0	1273799	0	8	86	8	86	1	0.898918	0
0	150	0	0	1273793	0	8	86	8	86	1	0.90589	0
0	150	0	0	1273814	0	8	86	8	86	1	0.911883	0
0	150	0	0	1273804	0	8	86	8	86	0	0.892224	0
0	150	0	0	1273809	0	8	86	8	86	1	0.913584	0
0	150	0	0	1273812	0	8	86	8	86	0	0.902924	0
0	150	0	0	1273795	0	8	86	8	86	0	0.900152	0
0	150	0	0	1273817	0	8	86	8	86	0	0.914546	0
0	150	0	0	1273792	0	8	86	8	86	1	0.906398	0
0	150	0	0	1273789	0	8	86	8	86	1	0.906412	0
0	150	0	0	1273818	0	8	86	8	86	0	0.901456	0
0	150	0	0	1273791	0	8	86	8	86	0	0.909883	0
0	150	0	0	1273787	0	8	86	8	86	1	0.914053	0
0	150	0	0	1273800	0	8	86	8	86	0	0.903631	0
0	150	0	0	1273797	0	8	86	8	86	1	0.901736	0
0	150	0	0	1273810	0	8	86	8	86	1	0.915961	0
0	150	0	0	1273794	0	8	86	8	86	0	0.906445	0
0	150	0	0	1273802	0	8	86	8	86	0	0.89747	0
0	150	0	0	1273796	0	8	86	8	86	0	0.888328	0
0	150	0	0	1273803	0	8	86	8	86	0	0.89837	0
0	150	0	0	1273822	0	8	86	8	86	1	0.913432	0
0	150	0	0	1273788	0	8	86	8	86	1	0.922093	0
0	150	0	0	1273798	0	8	86	8	86	1	0.900468	0
0	150	0	0	1273820	0	8	86	8	86	1	0.906037	0
0	150	0	0	1273816	0	8	86	8	86	0	0.906708	0
0	150	0	0	1273821	0	8	86	8	86	0	0.91466	0
0	150	0	0	1273786	0	8	86	8	86	1	0.908979	0
0	150	0	0	1273819	0	8	86	8	86	0	0.899394	0
0	150	0	0	1273801	0	8	86	8	86	1	0.903568	0
0	150	0	0	1273813	0	8	86	8	86	0	0.908274	0
0	150	0	0	1273790	0	8	86	8	86	0	0.914869	0
0	150	0	0	1272640	5	10	89	8	86	0	0.90003	360.555
0	150	0	0	1273471	5	6	85	8	86	1	0.887281	223.607
0	150	0	0	1275151	5	6	89	8	86	0	0.896808	360.555
0	150	0	0	1273843	0	17	113	17	113	1	0.909347	0
0	150	0	0	1273837	0	17	113	17	113	0	0.897341	0
0	150	0	0	1273831	0	17	113	17	113	1	0.903897	0
0	150	0	0	1273839	0	17	113	17	113	1	0.913599	0
0	150	0	0	1273842	0	17	113	17	113	1	0.915829	0
0	150	0	0	1273841	0	17	113	17	113	1	0.913255	0
0	150	0	0	1273825	0	17	113	17	113	0	0.886134	0
0	150	0	0	1273833	0	17	113	17	113	0	0.910435	0
0	150	0	0	1273836	0	17	113	17	113	0	0.894792	0
0	150	0	0	1273830	0	17	113	17	113	0	0.895469	0
0	150	0	0	1273826	0	17	113	17	113	0	0.907352	0
0	150	0	0	1273823	0	17	113	17	113	0	0.902935	0
0	150	0	0	1273829	0	17	113	17	113	0	0.901455	0
0	150	0	0	1273824	0	17	113	17	113	1	0.897709	0
0	150	0	0	1273838	0	17	113	17	113	1	0.895182	0
0	150	0	0	1273835	0	17	113	17	113	0	0.892147	0
0	150	0	0	1273827	0	17	113	17	113	0	0.90218	0
0	150	0	0	1273832	0	17	113	17	113	0	0.910047	0
0	150	0	0	1273840	0	17	113	17	113	1	0.906021	0
0	150	0	0	1273834	0	17	113	17	113	0	0.90226	0
0	150	0	0	1275531	5	19	113	17	113	0	0.906159	200
0	150	0	0	1276137	5	18	113	17	113	1	0.912821	100
0	150	0	0	1276199	5	19	110	17	113	0	0.903138	360.555
0	150	0	0	1273851	0	9	77	9	77	1	0.909975	0
0	150	0	0	1273847	0	9	77	9	77	1	0.905277	0
0	150	0	0	1273856	0	9	77	9	77	0	0.901013	0
0	150	0	0	1273846	0	9	77	9	77	0	0.912994	0
0	150	0	0	1273852	0	9	77	9	77	1	0.912438	0
0	150	0	0	1273857	0	9	77	9	77	0	0.904487	0
0	150	0	0	1273850	0	9	77	9	77	0	0.903845	0
0	150	0	0	1273860	0	9	77	9	77	0	0.914847	0
0	150	0	0	1273853	0	9	77	9	77	0	0.907777	0
0	150	0	0	1273855	0	9	77	9	77	0	0.905968	0
0	150	0	0	1273739	4	9	80	9	77	0	0.903966	300
0	150	0	0	1277654	4	9	74	9	77	1	0.90918	300
0	150	0	0	1273873	0	15	77	15	77	0	0.900177	0
0	150	0	0	1273862	0	15	77	15	77	0	0.904619	0
0	150	0	0	1273870	0	15	77	15	77	1	0.898558	0
0	150	0	0	1273861	0	15	77	15	77	0	0.899377	0
0	150	0	0	1273865	0	15	77	15	77	1	0.907754	0
0	150	0	0	1273871	0	15	77	15	77	0	0.903702	0
0	150	0	0	1273863	0	15	77	15	77	1	0.890093	0
0	150	0	0	1273872	0	15	77	15	77	1	0.899012	0
0	150	0	0	1273868	0	15	77	15	77	0	0.89715	0
0	150	0	0	1273869	0	15	77	15	77	0	0.895887	0
0	150	0	0	1273864	0	15	77	15	77	1	0.902144	0
0	150	0	0	1273498	5	13	78	15	77	1	0.87714	223.607
0	150	0	0	1273588	5	15	83	15	77	0	0.896293	600
0	150	0	0	1276165	5	18	71	15	77	0	0.894021	670.82
0	150	0	0	1273886	0	13	86	13	86	0	0.908416	0
0	150	0	0	1273889	0	13	86	13	86	0	0.874592	0
0	150	0	0	1273882	0	13	86	13	86	1	0.889788	0
0	150	0	0	1273887	0	13	86	13	86	0	0.877908	0
0	150	0	0	1273879	0	13	86	13	86	1	0.884456	0
0	150	0	0	1273883	0	13	86	13	86	1	0.899996	0
0	150	0	0	1273876	0	13	86	13	86	0	0.872858	0
0	150	0	0	1273884	0	13	86	13	86	1	0.901223	0
0	150	0	0	1273888	0	13	86	13	86	1	0.890782	0
0	150	0	0	1273881	0	13	86	13	86	1	0.898759	0
0	150	0	0	1273878	0	13	86	13	86	0	0.89105	0
0	150	0	0	1273874	0	13	86	13	86	1	0.909405	0
0	150	0	0	1273880	0	13	86	13	86	1	0.880966	0
0	150	0	0	1273875	0	13	86	13	86	1	0.900583	0
0	150	0	0	1273890	0	13	86	13	86	1	0.887114	0
0	150	0	0	1271749	5	12	87	13	86	0	0.890714	141.421
0	150	0	0	1273891	0	4	65	4	65	1	0.903496	0
0	150	0	0	1273915	0	7	81	7	81	0	0.910287	0
0	150	0	0	1273908	0	7	81	7	81	1	0.91136	0
0	150	0	0	1273901	0	7	81	7	81	1	0.911703	0
0	150	0	0	1273910	0	7	81	7	81	0	0.911191	0
0	150	0	0	1273914	0	7	81	7	81	0	0.909464	0
0	150	0	0	1273916	0	7	81	7	81	1	0.906373	0
0	150	0	0	1273896	0	7	81	7	81	0	0.90403	0
0	150	0	0	1273904	0	7	81	7	81	1	0.912307	0
0	150	0	0	1273907	0	7	81	7	81	0	0.913761	0
0	150	0	0	1273900	0	7	81	7	81	0	0.913211	0
0	150	0	0	1273897	0	7	81	7	81	1	0.909027	0
0	150	0	0	1273893	0	7	81	7	81	1	0.893044	0
0	150	0	0	1273899	0	7	81	7	81	1	0.903816	0
0	150	0	0	1273894	0	7	81	7	81	0	0.898584	0
0	150	0	0	1273909	0	7	81	7	81	1	0.926175	0
0	150	0	0	1273906	0	7	81	7	81	1	0.909393	0
0	150	0	0	1273917	0	7	81	7	81	1	0.90819	0
0	150	0	0	1273902	0	7	81	7	81	1	0.912824	0
0	150	0	0	1273912	0	7	81	7	81	1	0.924053	0
0	150	0	0	1273905	0	7	81	7	81	0	0.912634	0
0	150	0	0	1273913	0	7	81	7	81	0	0.903849	0
0	150	0	0	1273898	0	7	81	7	81	0	0.910285	0
0	150	0	0	1271357	5	5	83	7	81	1	0.905632	282.843
0	150	0	0	1271629	4	2	90	7	81	1	0.900007	1029.56
0	150	0	0	1271654	5	6	84	7	81	1	0.903446	316.228
0	150	0	0	1273718	5	10	79	7	81	0	0.919909	360.555
0	150	0	0	1273942	0	11	86	11	86	1	0.892756	0
0	150	0	0	1273934	0	11	86	11	86	1	0.896288	0
0	150	0	0	1273926	0	11	86	11	86	1	0.896493	0
0	150	0	0	1273936	0	11	86	11	86	1	0.90736	0
0	150	0	0	1273940	0	11	86	11	86	1	0.902534	0
0	150	0	0	1273943	0	11	86	11	86	0	0.903896	0
0	150	0	0	1273921	0	11	86	11	86	1	0.90466	0
0	150	0	0	1273928	0	11	86	11	86	1	0.899034	0
0	150	0	0	1273932	0	11	86	11	86	0	0.899391	0
0	150	0	0	1273925	0	11	86	11	86	1	0.897512	0
0	150	0	0	1273922	0	11	86	11	86	0	0.883705	0
0	150	0	0	1273918	0	11	86	11	86	0	0.893637	0
0	150	0	0	1273924	0	11	86	11	86	1	0.901774	0
0	150	0	0	1273920	0	11	86	11	86	1	0.901328	0
0	150	0	0	1273935	0	11	86	11	86	0	0.910669	0
0	150	0	0	1273930	0	11	86	11	86	0	0.886336	0
0	150	0	0	1273923	0	11	86	11	86	0	0.91389	0
0	150	0	0	1273927	0	11	86	11	86	0	0.899843	0
0	150	0	0	1273937	0	11	86	11	86	0	0.900165	0
0	150	0	0	1273929	0	11	86	11	86	1	0.906882	0
0	150	0	0	1273939	0	11	86	11	86	0	0.899328	0
0	150	0	0	1270358	5	12	84	11	86	0	0.90633	223.607
0	150	0	0	1271752	5	12	87	11	86	0	0.913392	141.421
0	150	0	0	1273964	0	11	68	11	68	0	0.918928	0
0	150	0	0	1273958	0	11	68	11	68	0	0.90279	0
0	150	0	0	1273951	0	11	68	11	68	0	0.910526	0
0	150	0	0	1273960	0	11	68	11	68	0	0.914461	0
0	150	0	0	1273963	0	11	68	11	68	1	0.916051	0
0	150	0	0	1273962	0	11	68	11	68	0	0.901286	0
0	150	0	0	1273946	0	11	68	11	68	0	0.900622	0
0	150	0	0	1273953	0	11	68	11	68	1	0.904335	0
0	150	0	0	1273957	0	11	68	11	68	0	0.906169	0
0	150	0	0	1273950	0	11	68	11	68	1	0.903861	0
0	150	0	0	1273947	0	11	68	11	68	1	0.903781	0
0	150	0	0	1273944	0	11	68	11	68	1	0.902203	0
0	150	0	0	1273949	0	11	68	11	68	0	0.910498	0
0	150	0	0	1273945	0	11	68	11	68	1	0.904353	0
0	150	0	0	1273959	0	11	68	11	68	1	0.915329	0
0	150	0	0	1273956	0	11	68	11	68	1	0.902091	0
0	150	0	0	1273948	0	11	68	11	68	0	0.907003	0
0	150	0	0	1273952	0	11	68	11	68	0	0.900387	0
0	150	0	0	1273961	0	11	68	11	68	1	0.905922	0
0	150	0	0	1273954	0	11	68	11	68	1	0.901597	0
0	150	0	0	1277352	4	10	67	11	68	1	0.909732	141.421
0	150	0	0	1273987	0	15	85	15	85	0	0.899715	0
0	150	0	0	1273980	0	15	85	15	85	1	0.900814	0
0	150	0	0	1273973	0	15	85	15	85	0	0.908474	0
0	150	0	0	1273982	0	15	85	15	85	1	0.901258	0
0	150	0	0	1273986	0	15	85	15	85	1	0.901381	0
0	150	0	0	1273988	0	15	85	15	85	1	0.900794	0
0	150	0	0	1273993	0	15	85	15	85	0	0.898604	0
0	150	0	0	1273975	0	15	85	15	85	0	0.893122	0
0	150	0	0	1273994	0	15	85	15	85	0	0.91468	0
0	150	0	0	1273972	0	15	85	15	85	1	0.887849	0
0	150	0	0	1273969	0	15	85	15	85	0	0.91869	0
0	150	0	0	1273965	0	15	85	15	85	1	0.905891	0
0	150	0	0	1273971	0	15	85	15	85	1	0.897056	0
0	150	0	0	1273966	0	15	85	15	85	0	0.907068	0
0	150	0	0	1273981	0	15	85	15	85	0	0.890709	0
0	150	0	0	1273978	0	15	85	15	85	0	0.916979	0
0	150	0	0	1273992	0	15	85	15	85	0	0.900662	0
0	150	0	0	1273974	0	15	85	15	85	0	0.897846	0
0	150	0	0	1273983	0	15	85	15	85	0	0.912045	0
0	150	0	0	1273976	0	15	85	15	85	0	0.899173	0
0	150	0	0	1273985	0	15	85	15	85	1	0.898922	0
0	150	0	0	1273970	0	15	85	15	85	1	0.893276	0
0	150	0	0	1273967	0	15	85	15	85	1	0.907262	0
0	150	0	0	1273979	0	15	85	15	85	0	0.897687	0
0	150	0	0	1274022	0	1	121	1	121	1	0.886482	0
0	150	0	0	1274014	0	1	121	1	121	1	0.890046	0
0	150	0	0	1274006	0	1	121	1	121	0	0.889356	0
0	150	0	0	1274027	0	1	121	1	121	1	0.886537	0
0	150	0	0	1274021	0	1	121	1	121	0	0.894404	0
0	150	0	0	1274023	0	1	121	1	121	0	0.892543	0
0	150	0	0	1274025	0	1	121	1	121	1	0.885706	0
0	150	0	0	1274009	0	1	121	1	121	1	0.896016	0
0	150	0	0	1274029	0	1	121	1	121	0	0.891991	0
0	150	0	0	1274005	0	1	121	1	121	1	0.897573	0
0	150	0	0	1274002	0	1	121	1	121	1	0.886409	0
0	150	0	0	1274030	0	1	121	1	121	0	0.882464	0
0	150	0	0	1274004	0	1	121	1	121	1	0.883661	0
0	150	0	0	1273998	0	1	121	1	121	0	0.888143	0
0	150	0	0	1274015	0	1	121	1	121	0	0.889788	0
0	150	0	0	1274011	0	1	121	1	121	0	0.898605	0
0	150	0	0	1274024	0	1	121	1	121	1	0.885206	0
0	150	0	0	1274008	0	1	121	1	121	0	0.89985	0
0	150	0	0	1274018	0	1	121	1	121	1	0.895864	0
0	150	0	0	1274010	0	1	121	1	121	0	0.886573	0
0	150	0	0	1274020	0	1	121	1	121	1	0.897181	0
0	150	0	0	1274003	0	1	121	1	121	0	0.880189	0
0	150	0	0	1274000	0	1	121	1	121	0	0.889834	0
0	150	0	0	1274012	0	1	121	1	121	1	0.883274	0
0	150	0	0	1274016	0	1	121	1	121	1	0.886788	0
0	150	0	0	1274028	0	1	121	1	121	1	0.887497	0
0	150	0	0	1274026	0	1	121	1	121	1	0.888223	0
0	150	0	0	1273995	0	1	121	1	121	0	0.896592	0
0	150	0	0	1274031	0	1	121	1	121	0	0.885293	0
0	150	0	0	1274035	0	5	75	5	75	1	0.89638	0
0	150	0	0	1274033	0	5	75	5	75	1	0.889385	0
0	150	0	0	1274034	0	5	75	5	75	1	0.903087	0
0	150	0	0	1274032	0	5	75	5	75	1	0.903766	0
0	150	0	0	1274037	0	5	75	5	75	1	0.900994	0
0	150	0	0	1272672	4	0	79	5	75	0	0.900086	640.312
0	150	0	0	1274050	0	2	85	2	85	1	0.89589	0
0	150	0	0	1274053	0	2	85	2	85	0	0.889091	0
0	150	0	0	1274046	0	2	85	2	85	1	0.91277	0
0	150	0	0	1274051	0	2	85	2	85	1	0.896132	0
0	150	0	0	1274043	0	2	85	2	85	0	0.891583	0
0	150	0	0	1274047	0	2	85	2	85	0	0.900594	0
0	150	0	0	1274041	0	2	85	2	85	0	0.89047	0
0	150	0	0	1274049	0	2	85	2	85	1	0.911767	0
0	150	0	0	1274052	0	2	85	2	85	1	0.892707	0
0	150	0	0	1274045	0	2	85	2	85	0	0.901876	0
0	150	0	0	1274042	0	2	85	2	85	0	0.883873	0
0	150	0	0	1274038	0	2	85	2	85	0	0.896526	0
0	150	0	0	1274044	0	2	85	2	85	0	0.89737	0
0	150	0	0	1274040	0	2	85	2	85	0	0.902458	0
0	150	0	0	1274054	0	2	85	2	85	1	0.902611	0
0	150	0	0	1270672	5	2	86	2	85	1	0.902974	100
0	150	0	0	1271159	5	1	85	2	85	0	0.914608	100
0	150	0	0	1274067	0	14	79	14	79	1	0.89746	0
0	150	0	0	1274070	0	14	79	14	79	0	0.891027	0
0	150	0	0	1274063	0	14	79	14	79	1	0.898281	0
0	150	0	0	1274072	0	14	79	14	79	0	0.894724	0
0	150	0	0	1274059	0	14	79	14	79	0	0.901008	0
0	150	0	0	1274064	0	14	79	14	79	0	0.893848	0
0	150	0	0	1274057	0	14	79	14	79	1	0.892621	0
0	150	0	0	1274065	0	14	79	14	79	1	0.8892	0
0	150	0	0	1274069	0	14	79	14	79	1	0.898302	0
0	150	0	0	1274061	0	14	79	14	79	0	0.885753	0
0	150	0	0	1274058	0	14	79	14	79	1	0.897535	0
0	150	0	0	1274055	0	14	79	14	79	1	0.881789	0
0	150	0	0	1274060	0	14	79	14	79	1	0.894076	0
0	150	0	0	1274056	0	14	79	14	79	0	0.878545	0
0	150	0	0	1274071	0	14	79	14	79	0	0.887119	0
0	150	0	0	1274068	0	14	79	14	79	0	0.90337	0
0	150	0	0	1274076	0	13	81	13	81	1	0.897085	0
0	150	0	0	1274074	0	13	81	13	81	0	0.898008	0
0	150	0	0	1274081	0	13	81	13	81	0	0.904953	0
0	150	0	0	1274073	0	13	81	13	81	1	0.880073	0
0	150	0	0	1274078	0	13	81	13	81	1	0.898156	0
0	150	0	0	1274079	0	13	81	13	81	0	0.901659	0
0	150	0	0	1274075	0	13	81	13	81	0	0.896527	0
0	150	0	0	1274080	0	13	81	13	81	1	0.906228	0
0	150	0	0	1272233	5	12	81	13	81	1	0.897691	100
0	150	0	0	1274095	0	2	103	2	103	1	0.897473	0
0	150	0	0	1274099	0	2	103	2	103	0	0.906879	0
0	150	0	0	1274090	0	2	103	2	103	0	0.910136	0
0	150	0	0	1274096	0	2	103	2	103	1	0.900446	0
0	150	0	0	1274086	0	2	103	2	103	0	0.924511	0
0	150	0	0	1274091	0	2	103	2	103	1	0.905647	0
0	150	0	0	1274084	0	2	103	2	103	0	0.916941	0
0	150	0	0	1274092	0	2	103	2	103	0	0.922788	0
0	150	0	0	1274097	0	2	103	2	103	0	0.908244	0
0	150	0	0	1274089	0	2	103	2	103	1	0.921961	0
0	150	0	0	1274085	0	2	103	2	103	1	0.912715	0
0	150	0	0	1274082	0	2	103	2	103	0	0.910355	0
0	150	0	0	1274087	0	2	103	2	103	0	0.904796	0
0	150	0	0	1274083	0	2	103	2	103	0	0.921457	0
0	150	0	0	1274102	0	2	103	2	103	1	0.911436	0
0	150	0	0	1271231	5	1	105	2	103	1	0.884095	223.607
0	150	0	0	1272114	4	2	102	2	103	1	0.906794	100
0	150	0	0	1276987	5	0	104	2	103	1	0.891466	223.607
0	150	0	0	1277014	4	0	104	2	103	0	0.920558	223.607
0	150	0	0	1274125	0	14	101	14	101	1	0.883057	0
0	150	0	0	1274118	0	14	101	14	101	1	0.886561	0
0	150	0	0	1274111	0	14	101	14	101	0	0.898104	0
0	150	0	0	1274131	0	14	101	14	101	1	0.89885	0
0	150	0	0	1274124	0	14	101	14	101	0	0.900482	0
0	150	0	0	1274126	0	14	101	14	101	0	0.885543	0
0	150	0	0	1274144	0	14	101	14	101	0	0.875759	0
0	150	0	0	1274113	0	14	101	14	101	0	0.900212	0
0	150	0	0	1274133	0	14	101	14	101	1	0.897338	0
0	150	0	0	1274109	0	14	101	14	101	1	0.89831	0
0	150	0	0	1274106	0	14	101	14	101	0	0.911583	0
0	150	0	0	1274137	0	14	101	14	101	0	0.886826	0
0	150	0	0	1274108	0	14	101	14	101	0	0.897941	0
0	150	0	0	1274104	0	14	101	14	101	1	0.905202	0
0	150	0	0	1274119	0	14	101	14	101	1	0.910597	0
0	150	0	0	1274115	0	14	101	14	101	0	0.891601	0
0	150	0	0	1274127	0	14	101	14	101	0	0.89436	0
0	150	0	0	1274112	0	14	101	14	101	0	0.897797	0
0	150	0	0	1274121	0	14	101	14	101	0	0.897461	0
0	150	0	0	1274114	0	14	101	14	101	0	0.896106	0
0	150	0	0	1274122	0	14	101	14	101	0	0.89702	0
0	150	0	0	1274143	0	14	101	14	101	1	0.883364	0
0	150	0	0	1274105	0	14	101	14	101	0	0.904734	0
0	150	0	0	1274142	0	14	101	14	101	1	0.886646	0
0	150	0	0	1274139	0	14	101	14	101	0	0.917412	0
0	150	0	0	1274132	0	14	101	14	101	1	0.90184	0
0	150	0	0	1274140	0	14	101	14	101	0	0.91861	0
0	150	0	0	1274103	0	14	101	14	101	1	0.907751	0
0	150	0	0	1274138	0	14	101	14	101	0	0.908206	0
0	150	0	0	1274120	0	14	101	14	101	1	0.900823	0
0	150	0	0	1274129	0	14	101	14	101	1	0.909051	0
0	150	0	0	1274107	0	14	101	14	101	1	0.907786	0
0	150	0	0	1274116	0	14	101	14	101	1	0.89487	0
0	150	0	0	1274141	0	14	101	14	101	0	0.891766	0
0	150	0	0	1274128	0	14	101	14	101	0	0.905832	0
0	150	0	0	1274190	0	13	94	13	94	1	0.90177	0
0	150	0	0	1274160	0	13	94	13	94	0	0.887996	0
0	150	0	0	1274154	0	13	94	13	94	0	0.895271	0
0	150	0	0	1274174	0	13	94	13	94	0	0.88444	0
0	150	0	0	1274196	0	13	94	13	94	1	0.910151	0
0	150	0	0	1274169	0	13	94	13	94	0	0.898451	0
0	150	0	0	1274185	0	13	94	13	94	0	0.901203	0
0	150	0	0	1274195	0	13	94	13	94	0	0.91366	0
0	150	0	0	1274176	0	13	94	13	94	0	0.897019	0
0	150	0	0	1274153	0	13	94	13	94	0	0.880514	0
0	150	0	0	1274148	0	13	94	13	94	0	0.887563	0
0	150	0	0	1274177	0	13	94	13	94	0	0.902633	0
0	150	0	0	1274151	0	13	94	13	94	0	0.898415	0
0	150	0	0	1274197	0	13	94	13	94	0	0.914676	0
0	150	0	0	1274161	0	13	94	13	94	1	0.876467	0
0	150	0	0	1274158	0	13	94	13	94	1	0.88842	0
0	150	0	0	1274170	0	13	94	13	94	0	0.908303	0
0	150	0	0	1274155	0	13	94	13	94	1	0.895351	0
0	150	0	0	1274164	0	13	94	13	94	1	0.892614	0
0	150	0	0	1274188	0	13	94	13	94	1	0.893376	0
0	150	0	0	1274194	0	13	94	13	94	1	0.915191	0
0	150	0	0	1274183	0	13	94	13	94	0	0.902165	0
0	150	0	0	1274147	0	13	94	13	94	1	0.884807	0
0	150	0	0	1274182	0	13	94	13	94	1	0.913756	0
0	150	0	0	1274179	0	13	94	13	94	1	0.90943	0
0	150	0	0	1274189	0	13	94	13	94	0	0.893186	0
0	150	0	0	1274180	0	13	94	13	94	0	0.900683	0
0	150	0	0	1274145	0	13	94	13	94	0	0.894492	0
0	150	0	0	1274178	0	13	94	13	94	1	0.893939	0
0	150	0	0	1274163	0	13	94	13	94	1	0.903401	0
0	150	0	0	1274173	0	13	94	13	94	1	0.900776	0
0	150	0	0	1274186	0	13	94	13	94	0	0.900661	0
0	150	0	0	1274159	0	13	94	13	94	1	0.878614	0
0	150	0	0	1274187	0	13	94	13	94	0	0.898421	0
0	150	0	0	1274172	0	13	94	13	94	1	0.890684	0
0	150	0	0	1274184	0	13	94	13	94	1	0.899217	0
0	150	0	0	1274150	0	13	94	13	94	0	0.902186	0
0	150	0	0	1274181	0	13	94	13	94	1	0.886089	0
0	150	0	0	1274157	0	13	94	13	94	0	0.886304	0
0	150	0	0	1274175	0	13	94	13	94	0	0.894306	0
0	150	0	0	1274167	0	13	94	13	94	1	0.898639	0
0	150	0	0	1274165	0	13	94	13	94	0	0.896685	0
0	150	0	0	1274156	0	13	94	13	94	1	0.884673	0
0	150	0	0	1274166	0	13	94	13	94	0	0.896752	0
0	150	0	0	1274146	0	13	94	13	94	1	0.900151	0
0	150	0	0	1270560	5	11	96	13	94	1	0.926313	282.843
0	150	0	0	1274244	0	4	103	4	103	1	0.911564	0
0	150	0	0	1274212	0	4	103	4	103	1	0.901349	0
0	150	0	0	1274206	0	4	103	4	103	1	0.902411	0
0	150	0	0	1274225	0	4	103	4	103	1	0.902007	0
0	150	0	0	1274219	0	4	103	4	103	1	0.918019	0
0	150	0	0	1274221	0	4	103	4	103	1	0.899603	0
0	150	0	0	1274237	0	4	103	4	103	1	0.896318	0
0	150	0	0	1274208	0	4	103	4	103	1	0.912125	0
0	150	0	0	1274227	0	4	103	4	103	0	0.901707	0
0	150	0	0	1274205	0	4	103	4	103	0	0.908897	0
0	150	0	0	1274202	0	4	103	4	103	1	0.908332	0
0	150	0	0	1274229	0	4	103	4	103	1	0.902856	0
0	150	0	0	1274204	0	4	103	4	103	0	0.913974	0
0	150	0	0	1274200	0	4	103	4	103	1	0.90821	0
0	150	0	0	1274214	0	4	103	4	103	0	0.898243	0
0	150	0	0	1274210	0	4	103	4	103	0	0.897861	0
0	150	0	0	1274222	0	4	103	4	103	1	0.899589	0
0	150	0	0	1274207	0	4	103	4	103	1	0.914559	0
0	150	0	0	1274216	0	4	103	4	103	1	0.909831	0
0	150	0	0	1274240	0	4	103	4	103	1	0.893165	0
0	150	0	0	1274217	0	4	103	4	103	1	0.905983	0
0	150	0	0	1274235	0	4	103	4	103	1	0.905046	0
0	150	0	0	1274201	0	4	103	4	103	0	0.896	0
0	150	0	0	1274234	0	4	103	4	103	1	0.901261	0
0	150	0	0	1274231	0	4	103	4	103	1	0.902501	0
0	150	0	0	1274242	0	4	103	4	103	0	0.894308	0
0	150	0	0	1274232	0	4	103	4	103	0	0.902067	0
0	150	0	0	1274199	0	4	103	4	103	0	0.910308	0
0	150	0	0	1274230	0	4	103	4	103	1	0.896823	0
0	150	0	0	1274215	0	4	103	4	103	0	0.90096	0
0	150	0	0	1274224	0	4	103	4	103	0	0.897512	0
0	150	0	0	1274238	0	4	103	4	103	0	0.904972	0
0	150	0	0	1274211	0	4	103	4	103	0	0.907364	0
0	150	0	0	1274239	0	4	103	4	103	1	0.921062	0
0	150	0	0	1274223	0	4	103	4	103	0	0.897529	0
0	150	0	0	1274236	0	4	103	4	103	1	0.915209	0
0	150	0	0	1274203	0	4	103	4	103	0	0.905577	0
0	150	0	0	1274233	0	4	103	4	103	0	0.900862	0
0	150	0	0	1274209	0	4	103	4	103	1	0.907213	0
0	150	0	0	1274226	0	4	103	4	103	0	0.900493	0
0	150	0	0	1274220	0	4	103	4	103	0	0.910225	0
0	150	0	0	1274439	4	4	104	4	103	1	0.90247	100
0	150	0	0	1277947	5	8	102	4	103	1	0.892022	412.311
0	150	0	0	1274268	0	6	109	6	109	0	0.869466	0
0	150	0	0	1274260	0	6	109	6	109	1	0.896702	0
0	150	0	0	1274253	0	6	109	6	109	1	0.892917	0
0	150	0	0	1274275	0	6	109	6	109	1	0.886352	0
0	150	0	0	1274266	0	6	109	6	109	0	0.879178	0
0	150	0	0	1274269	0	6	109	6	109	0	0.878261	0
0	150	0	0	1274272	0	6	109	6	109	1	0.902464	0
0	150	0	0	1274255	0	6	109	6	109	1	0.892476	0
0	150	0	0	1274278	0	6	109	6	109	1	0.885346	0
0	150	0	0	1274252	0	6	109	6	109	0	0.891188	0
0	150	0	0	1274248	0	6	109	6	109	0	0.912629	0
0	150	0	0	1274279	0	6	109	6	109	1	0.893024	0
0	150	0	0	1274251	0	6	109	6	109	0	0.896794	0
0	150	0	0	1274246	0	6	109	6	109	0	0.90103	0
0	150	0	0	1274261	0	6	109	6	109	0	0.900449	0
0	150	0	0	1274258	0	6	109	6	109	0	0.902688	0
0	150	0	0	1274270	0	6	109	6	109	0	0.912158	0
0	150	0	0	1274254	0	6	109	6	109	0	0.899513	0
0	150	0	0	1274263	0	6	109	6	109	0	0.89514	0
0	150	0	0	1274257	0	6	109	6	109	1	0.896683	0
0	150	0	0	1274264	0	6	109	6	109	1	0.891153	0
0	150	0	0	1274250	0	6	109	6	109	0	0.906236	0
0	150	0	0	1274247	0	6	109	6	109	1	0.908907	0
0	150	0	0	1274259	0	6	109	6	109	1	0.900149	0
0	150	0	0	1274281	0	6	109	6	109	1	0.904969	0
